customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01849,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),27.15,1393.26,Yes
CUST-01850,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.69,3508.67,No
CUST-01851,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,45.7,1835.71,No
CUST-01852,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.86,2861.05,No
CUST-01853,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,96.76,2340.5,No
CUST-01854,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,82.55,361.26,No
CUST-01855,Female,0,No,No,69,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,63.23,4181.11,No
CUST-01856,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.43,610.46,No
CUST-01857,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,111.61,2401.69,Yes
CUST-01858,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,36.47,1180.23,No
CUST-01859,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),95.55,3511.47,No
CUST-01860,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.03,1149.01,No
CUST-01861,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.75,3327.67,No
CUST-01862,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),48.54,2295.99,No
CUST-01863,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.12,1249.7,No
CUST-01864,Female,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,49.0,3756.27,No
CUST-01865,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,101.2,3968.95,No
CUST-01866,Female,1,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),41.56,1953.82,No
CUST-01867,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.89,1209.81,No
CUST-01868,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),51.66,95.74,No
CUST-01869,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.57,3826.93,No
CUST-01870,Female,1,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.93,3016.47,No
CUST-01871,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.93,3495.48,Yes
CUST-01872,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,112.69,6610.39,No
CUST-01873,Male,1,Yes,Yes,48,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,35.52,1941.38,No
CUST-01874,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.35,172.43,Yes
CUST-01875,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,36.0,1414.32,No
CUST-01876,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.17,1264.94,No
CUST-01877,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.52,4987.5,Yes
CUST-01878,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),93.15,4865.04,No
CUST-01879,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),109.76,5034.69,No
CUST-01880,Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.86,5045.23,No
CUST-01881,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),118.73,7026.2,No
CUST-01882,Female,0,No,No,13,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),73.47,1067.21,Yes
CUST-01883,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.23,3082.35,Yes
CUST-01884,Male,0,Yes,No,70,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),72.27,4950.16,No
CUST-01885,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.36,69.34,No
CUST-01886,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.1,1288.53,No
CUST-01887,Female,1,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.3,3744.13,No
CUST-01888,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,63.3,4541.66,No
CUST-01889,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,33.21,1892.05,No
CUST-01890,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),112.4,5618.56,Yes
CUST-01891,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,108.83,4889.9,No
CUST-01892,Female,0,Yes,No,8,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.67,403.65,No
CUST-01893,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),35.36,1249.54,No
CUST-01894,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.67,332.84,No
CUST-01895,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,40.51,712.91,No
CUST-01896,Male,0,No,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.09,2737.56,Yes
CUST-01897,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),76.84,1909.34,Yes
CUST-01898,Male,1,No,No,56,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,66.8,3846.9,No
CUST-01899,Female,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,108.6,7857.73,No
CUST-01900,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.59,2794.78,No
CUST-01901,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,65.12,1278.96,No
CUST-01902,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),114.19,7200.81,No
CUST-01903,Male,0,Yes,Yes,31,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,46.04,1391.05,No
CUST-01904,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.81,1419.67,Yes
CUST-01905,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.14,1779.03,No
CUST-01906,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,73.97,2145.32,No
CUST-01907,Male,0,Yes,Yes,61,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),103.82,7135.57,Yes
CUST-01908,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,48.24,1118.53,No
CUST-01909,Female,1,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,35.91,948.8,Yes
CUST-01910,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.15,4376.43,No
CUST-01911,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,36.26,1157.2,No
CUST-01912,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),109.5,212.06,Yes
CUST-01913,Female,0,Yes,No,6,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,90.99,466.84,Yes
CUST-01914,Female,1,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),35.47,299.56,No
CUST-01915,Female,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.38,1433.52,Yes
CUST-01916,Female,0,No,No,58,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,43.05,2690.88,No
CUST-01917,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),43.96,83.08,No
CUST-01918,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.34,297.36,No
CUST-01919,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.23,4004.96,No
CUST-01920,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.53,6316.67,No
CUST-01921,Male,1,Yes,No,53,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,57.87,2842.26,No
CUST-01922,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),91.27,6722.5,No
CUST-01923,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,73.69,3010.26,No
CUST-01924,Male,0,No,Yes,39,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,70.38,2823.44,Yes
CUST-01925,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.54,3209.88,No
CUST-01926,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.89,1353.37,Yes
CUST-01927,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.49,2752.79,No
CUST-01928,Male,1,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.04,3442.69,No
CUST-01929,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),117.21,3910.12,No
CUST-01930,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,101.56,1633.36,No
CUST-01931,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.55,1344.99,No
CUST-01932,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,42.18,1240.08,Yes
CUST-01933,Male,0,No,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,62.16,1288.17,No
CUST-01934,Male,0,No,No,22,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,62.67,1474.08,Yes
CUST-01935,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,114.06,5186.37,Yes
CUST-01936,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.49,362.25,No
CUST-01937,Male,1,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),115.74,7986.41,No
CUST-01938,Female,1,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.56,1466.97,No
CUST-01939,Female,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),109.11,5802.15,No
CUST-01940,Male,0,No,Yes,21,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.32,1573.1,Yes
CUST-01941,Male,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.41,2008.7,Yes
CUST-01942,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),117.77,5414.08,No
CUST-01943,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.54,5359.6,No
CUST-01944,Female,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.45,2178.8,No
CUST-01945,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),37.68,1924.18,No
CUST-01946,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.15,732.32,No
CUST-01947,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,101.95,1672.9,No
CUST-01948,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,89.02,901.21,No
CUST-01949,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.18,672.46,No
CUST-01950,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.64,1849.72,No
CUST-01951,Female,0,No,No,65,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),65.08,3852.36,No
CUST-01952,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,114.57,6356.32,No
CUST-01953,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.24,2278.52,Yes
CUST-01954,Female,0,No,No,21,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,23.34,440.95,No
CUST-01955,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.8,1450.41,No
CUST-01956,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,109.38,1066.59,Yes
CUST-01957,Female,1,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,69.1,3963.59,Yes
CUST-01958,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,28.0,1545.25,No
CUST-01959,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.4,5802.06,No
CUST-01960,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.34,411.53,No
CUST-01961,Female,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.9,1213.35,No
CUST-01962,Male,1,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.99,3358.2,Yes
CUST-01963,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.7,466.46,Yes
CUST-01964,Female,1,Yes,Yes,20,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,50.43,915.17,No
CUST-01965,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,70.54,243.98,Yes
CUST-01966,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.21,1129.28,No
CUST-01967,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.0,3359.02,No
CUST-01968,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.27,2164.07,No
CUST-01969,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.1,6848.49,No
CUST-01970,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),115.17,8333.73,No
CUST-01971,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,26.4,538.5,No
CUST-01972,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),104.62,1264.28,No
CUST-01973,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),41.63,3155.83,No
CUST-01974,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),42.59,372.25,No
CUST-01975,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.97,2915.4,Yes
CUST-01976,Male,0,No,Yes,46,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,32.07,1686.99,No
CUST-01977,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.96,1246.31,No
CUST-01978,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,92.86,1011.74,No
CUST-01979,Male,0,No,Yes,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.48,5002.68,No
CUST-01980,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,114.86,6076.99,No
CUST-01981,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.68,64.09,No
CUST-01982,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),33.38,28.79,Yes
CUST-01983,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.21,6251.7,No
CUST-01984,Male,1,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.99,2684.27,Yes
CUST-01985,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),73.04,4283.01,No
CUST-01986,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),95.83,7342.09,No
CUST-01987,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.82,910.63,No
CUST-01988,Female,0,No,Yes,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,24.5,1375.56,No
CUST-01989,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),108.62,2257.95,No
CUST-01990,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.71,346.56,No
